symbol,n,value
d3,91,0.6110746373621935
d3,92,0.610383935219638
d3,93,0.609702650846028
d3,94,0.6090305558460937
d3,95,0.6083674291101894
d3,96,0.6077130579005404
d3,97,0.6070672360850505
d3,98,0.6064297645410646
d3,99,0.6058004511970587
d3,100,0.6051791097698357
d3,101,0.6045655602059041
d3,102,0.6039596282414874
d3,103,0.6033611453365265
d3,104,0.6027699477935837
d3,105,0.6021858775043232
d3,106,0.601608781103454
d3,107,0.601038509926083
d3,108,0.6004749198455916
d3,109,0.5999178710600498
d3,110,0.5993672279475162
d3,111,0.5988228588964453
d3,112,0.5982846361577574
d3,113,0.5977524356867964
d3,114,0.5972261370332244
d3,115,0.5967056231655361
d3,116,0.5961907803737073
d3,117,0.595681498137564
d3,118,0.5951776690166021
d3,119,0.5946791885326832
d3,120,0.5941859550688839
d3,121,0.5936978697597131
d3,122,0.5932148364204733
d3,123,0.592736741855849
d3,124,0.5922635535940836
d3,125,0.5917951242093604
d3,126,0.5913313868096439
d3,127,0.5908722572020386
d3,128,0.5904176533428764
d3,129,0.589967495263278
d3,130,0.5895217050418725
d3,131,0.5890802067004751
d3,132,0.5886429261342765
d3,133,0.5882097910888897
d3,134,0.5877807310795738
d3,135,0.5873556773325105
d3,136,0.5869345627239281
d3,137,0.5865173217596757
d3,138,0.5861038904834915
d3,139,0.5856942064758116
d3,140,0.5852882087587178
d3,141,0.5848858377828253
d3,142,0.5844870353756758
d3,143,0.5840917447006927
d3,144,0.5836999102181892
d3,145,0.5833114776451477
d3,146,0.5829263939208121
d3,147,0.5825446071695021
d3,148,0.5821660666538359
d3,149,0.5817907227925888
d3,150,0.5814185270517549
d3,151,0.5810494319662279
d3,152,0.5806833910961489
d3,153,0.5803203589973597
d3,154,0.5799602911964188
d3,155,0.5796031441605801
d3,156,0.5792488752750315
d3,157,0.5788974428139636
d3,158,0.5785488059212215
d3,159,0.5782029245818178
d3,160,0.5778597596042488
d3,161,0.5775192725943279
d3,162,0.5771814259373161
d3,163,0.5768461827758689
d3,164,0.5765135069901288
d3,165,0.5761833631650978
d3,166,0.5758557166268407
d3,167,0.5755305333460412
d3,168,0.5752077799675303
d3,169,0.5748874237845761
d3,170,0.5745694327231655
d3,171,0.5742537753237793
d3,172,0.5739404207305785
d3,173,0.5736293386677125
d3,174,0.5733204994350038
d3,175,0.5730138738895055
d3,176,0.572709433427843
d3,177,0.5724071499812423
d3,178,0.5721069959959665
d3,179,0.5718089444237654
d3,180,0.5715129687112026
d3,181,0.5712190427843261
d3,182,0.5709271410395996
d3,183,0.5706372384012545
d3,184,0.5703493100421354
d3,185,0.5700633317716247
d3,186,0.5697792797578315
d3,187,0.569497130501384
d3,188,0.5692168611797023
d3,189,0.5689384491007634
d3,190,0.568661872050217
d3,191,0.5683871081984414
d3,192,0.5681141360864969
d3,193,0.567842934622295
d3,194,0.5675734830691076
d3,195,0.5673057610392004
d3,196,0.5670397484853599
d3,197,0.5667754256985578
d3,198,0.5665127732909332
d3,199,0.5662517721963871
d3,200,0.5659924033532598
